cycleNumber,Qchg_mAh,Echg_Wh,Qdis_mAh,Edis_Wh,eta_Q,eta_E,T_mean,T_95,frac_time_Tgt40,cycle_duration,R0_ohm,domain
11,2106.21095089635,8.308352508234263,2088.91594304796,7.14377658444895,0.991788568072429,0.8598307037850016,30.137951527272726,37.83623369999998,0.0002149587968804538,3930958.187141986,,Cell2
12,2075.5240979256,8.193422649395151,2088.52416554335,7.14393414048455,1.0,0.8719108541302851,30.077927495959596,37.74655669999999,0.0002097877018416867,3932518.6092204703,,Cell2
13,2075.20314693187,8.19203804896701,2089.73840079942,7.144553537613,1.0,0.8721338322536117,30.02327543016194,37.93144175,0.00022495822355714573,3934037.309296843,,Cell2
14,2076.304295148,8.19634992425619,2091.29546596056,7.14450735244313,1.0,0.8716693916763792,29.941486597959187,38.05271895,0.00021470898776146684,3935531.769372002,,Cell2
15,2077.11971608826,8.199345332408443,2092.92197635281,7.14438139619453,1.0,0.8713355891909931,29.757772711382113,37.6738674,0.00020700333510325375,3937105.887451164,,Cell2
16,2079.87831379351,8.209535950457575,2093.25793660482,7.14358467576804,1.0,0.8701569393054279,29.617166535025383,37.4980668,0.00020691793988710454,3938730.8377081184,,Cell2
17,2079.09188014907,8.206402993790737,2093.08333648953,7.14362818360911,1.0,0.8704944406232838,29.59616250609756,37.59129939999998,0.00020683372203794266,3940334.665875412,,Cell2
18,2060.67631857013,8.128714617004572,2098.28093092584,7.14343516266846,1.0,0.8787902515023726,29.689957517634856,37.95474964999997,0.00020677632579906523,3941428.409989493,,Cell2
19,2105.49824975017,8.305278201123086,2093.40972123156,7.14320542289075,0.9942585900890469,0.8600802104286893,29.539274395136783,37.55021419999999,0.00020668753741707598,3943121.5601661038,,Cell2
20,2080.25629556324,8.211381872915187,2094.03529648573,7.14409522187776,1.0,0.8700235030406007,29.48874446395939,37.55337499999998,0.00020660069820903628,3944778.948338991,,Cell2
21,2080.80300302231,8.213496347992717,2093.58508005018,7.14404249154439,1.0,0.8697931050143233,29.560151141987827,37.722457,0.000214115340781901,3946443.4685126143,,Cell2
22,2080.49802639168,8.212109546774688,2092.17790556586,7.14414319705324,1.0,0.8699522523855162,29.663713572874492,37.62724959999999,0.00020642733995690607,3948091.784684545,,Cell2
23,2079.5845058724,8.207909711159974,2090.99953635715,7.14318911631771,1.0,0.8702811516804814,29.798430556117292,37.71613599999999,0.00020887431124374723,3949715.4108539037,,Cell2
24,2076.62782050159,8.196743314697379,2092.57896380805,7.14313912458065,1.0,0.8714606338559441,29.775249267477204,37.88838,0.00022397674761093385,3951276.64701675,,Cell2
25,2078.94366974693,8.20535419048451,2094.9010759668,7.14311658807485,1.0,0.8705433576966729,29.751909430303026,37.94329129999999,0.000223890091716529,3952805.975176271,,Cell2
26,2081.13795821628,8.214143424478571,2096.3719766984,7.14413875087242,1.0,0.8697363050153858,29.756426646464647,37.916825249999995,0.0002212746024554904,3954335.841335845,,Cell2
27,2082.31759763918,8.218817851363617,2097.1203828871,7.14331982906723,1.0,0.8691420053654131,29.74550391708797,37.87573939999996,0.00021613131451887063,3955901.0274991128,,Cell2
28,2083.99998615916,8.225370838870134,2097.60293397108,7.14323131164591,1.0,0.8684388158998956,29.700424906060608,37.9559352,0.00022362567520750097,3957479.799663783,,Cell2
29,2084.18052462031,8.22608366053374,2097.04259499051,7.14291590097541,1.0,0.8683252195993287,29.642710343781598,37.905763999999984,0.00022101112800645417,3959049.931827569,,Cell2
30,2083.67738153961,8.224178355163247,2097.49061315348,7.14298388416795,1.0,0.8685346518152164,29.60034509100101,37.7856664,0.00021334732603699584,3960650.005994463,,Cell2
31,2083.97875935449,8.225403265284276,2097.66625044678,7.14290572365528,1.0,0.868395809090877,29.52330200809716,37.76275275,0.00021325986215588584,3962274.3801639006,,Cell2
32,2084.64656713013,8.22779124614741,2096.67969927816,7.14334641803064,1.0,0.8681973331998971,29.54186795035461,37.88758849999999,0.00021316878307889864,3963967.312340488,,Cell2
33,2071.78522009095,8.174075051234649,2098.62927572917,7.14362516577712,1.0,0.8739368211083547,29.634138015321756,37.95553849999999,0.00021561235176568733,3965422.584492287,,Cell2
34,2096.88338925368,8.273189870935447,2096.49761095839,7.14352701534292,0.999816023009545,0.8634549825139216,29.590300929435482,37.94408205,0.00022308429969230366,3967083.714665555,,Cell2
35,2082.830439881,8.220903595872448,2097.29559704074,7.1437005577514,1.0,0.8689678055996314,29.614981746464647,37.951587199999985,0.0002229924469455627,3968717.794836007,,Cell2
36,2083.79269764682,8.224456879207649,2098.11998359321,7.14277249274028,1.0,0.8684795358095938,29.616720828456106,37.892328000000006,0.00022290086551614316,3970348.389006082,,Cell2
37,2084.65446660194,8.228151277986965,2098.77115957981,7.14275438767496,1.0,0.8680873924601019,29.63729066801211,38.085905,0.00022280953788621915,3971975.799175839,,Cell2
38,2085.33020786033,8.23017348026734,2099.3970060026,7.14270736937002,1.0,0.8678683853378513,29.628133065392355,37.984771499999994,0.00022523589473254202,3973585.535343749,,Cell2
39,2085.27175945733,8.230590109523106,2100.26122122477,7.14317499565578,1.0,0.8678812698242444,29.6566065010142,38.34071575,0.00022263309916465253,3975123.62550418,,Cell2
40,2086.51343465276,8.234715277404774,2100.57782635905,7.14396520187873,1.0,0.8675424664020926,29.632019997987925,37.93104634999997,0.0002250496328415703,3976874.2656867914,,Cell2
41,2087.87296263112,8.240141289870673,2100.39694109429,7.14332366761221,1.0,0.8668933476168977,29.669577791750502,38.12264864999999,0.0002224436777108032,3978508.6338572656,,Cell2
42,2067.7776316951,8.15613060151232,2055.41899675049,7.14311973850342,0.994023228245061,0.8757976162347049,28.98921657362356,34.633144,0.00012323014066412558,3976267.887623541,,Cell2
43,2030.50548145155,8.018824308657681,2057.99493119548,7.1426487941577,1.0,0.8907351650597954,29.29265775601926,37.14805269999999,0.0002581227516513336,1898306.321218938,,Cell2
44,2057.75224225526,8.125942438846362,2055.4828693788,7.14266492674026,0.9988971593227506,0.8789952649177641,29.15501838582677,36.732456699999986,0.0002580175825394312,1899080.0792996497,,Cell2
45,2042.76292841587,8.070301643523681,2055.6941846696,7.14297385396035,1.0,0.8850937882467503,29.16594351104101,36.939858650000005,0.00025791211382325145,1899856.675380654,,Cell2
46,2042.76440128621,8.070230791486045,2055.20961771946,7.1438163418758,1.0,0.8852059533926097,29.248919247619046,36.895217949999974,0.0002578034558422587,1900657.419464177,,Cell2
47,2043.26403560852,8.072363685163248,2054.04646539903,7.14312603352235,1.0,0.884886547746999,29.30730414779874,36.89482525,0.0002576715248404261,1901630.5795656848,,Cell2
48,2041.83174117943,8.066841713456915,2054.62839887614,7.14303029098736,1.0,0.8854804079112555,29.28047037264151,36.98963475,0.00025755912406865593,1902460.4656522442,,Cell2
49,2042.45171135905,8.068905597388879,2054.79657556939,7.14246432837014,1.0,0.8851837764320185,29.33291835321821,37.02874479999998,0.00025745252851213225,1903248.1597344119,,Cell2
50,2940.69424610303,11.4134340567317,2054.79657556939,7.144871566519,0.6987453994213713,0.6260054187902299,28.78652703,35.4809311,0.0002205535702270573,1904281.319842178,,Cell2
51,2040.25753493552,8.06661114564522,2045.45321011013,7.14510639789158,1.0,0.8857630879788824,29.206269448818897,36.4014018,0.00022060095443878703,1903872.287799514,,Cell2
52,2032.86059536401,8.037297975332224,2046.00803081543,7.14484539270693,1.0,0.8889611178577208,29.2696188657188,36.414045,0.00022050728975382496,1904680.99388387,,Cell2
53,2033.4091463384,8.037995056707024,2046.99873300754,7.14465563640927,1.0,0.8888604168085004,29.28683562816456,36.513599,0.00022041303043864537,1905495.527968826,,Cell2
54,2034.46410614978,8.041087711332938,2047.84224827393,7.14456309999553,1.0,0.8885070473645169,29.254608981102358,36.6186802,0.00022031500014063976,1906343.3880572622,,Cell2
55,2035.77460586549,8.045447615924786,2047.01729916124,7.14436377271006,1.0,0.8880007817798524,29.32375223427673,36.59655875,0.00023594710101820497,1907190.404145618,,Cell2
56,2032.88796187023,8.032969087247864,2047.75293573351,7.14459814856159,1.0,0.889409391591393,29.395510209779175,36.755764000000006,0.00023584858648251954,1907987.042228712,,Cell2
57,2034.69194372973,8.039112874064708,2048.06929380751,7.1442157380893,1.0,0.8886821033621172,29.493103099056608,36.8572935,0.00025670575855549427,1908784.804311929,,Cell2
58,2038.23808686503,8.052949305578892,2048.19721732883,7.14425664898311,1.0,0.8871602661193632,29.6755459265625,37.153979,0.00025659638561998586,1909598.414396794,,Cell2
59,2035.75127150035,8.043446656249802,2049.69637047228,7.1440702581424,1.0,0.8881851976467598,29.676582866251945,36.746678200000005,0.0002564951959089468,1910351.7684753758,,Cell2
60,2036.94059741853,8.047947247449732,2050.51504369683,7.14300958117479,1.0,0.8875567099968625,29.712278819595646,37.159902599999995,0.0002563976474443939,1911078.576551185,,Cell2
61,2037.98580297231,8.05166657963134,2050.85113843452,7.14393913151131,1.0,0.8872621662679937,29.759751397815908,37.137779,0.00025630459485539335,1911772.4026235568,,Cell2
62,2038.62217139906,8.054052099101916,2051.19956097032,7.14295882199638,1.0,0.8868776529013105,29.72473584423676,37.11920969999999,0.00025620714734622354,1912499.538699402,,Cell2
63,2039.27784509595,8.056360287394853,2051.61369568766,7.14309485796047,1.0,0.8866404434688334,29.70932745794393,37.29817229999999,0.00025610845482994764,1913236.5287762769,,Cell2
64,2039.1316762755,8.055606823299192,2051.75735199734,7.14402413043226,1.0,0.8868387307297116,29.55137154388715,37.033485649999996,0.00025600397395481603,1914017.362857724,,Cell2
65,2039.34426879149,8.056353868769575,2051.69760956462,7.14402189083606,1.0,0.8867562184091533,29.488662750390013,37.027168,0.0002558899298888277,1914870.3949467079,,Cell2
66,2039.65115658491,8.057275628202426,2051.118140456,7.14398290614388,1.0,0.8866499342703632,29.529845696874997,37.04573524999999,0.0002557752952517915,1915728.611036223,,Cell2
67,2038.68200961401,8.05361039453948,2051.68035786214,7.14404489673484,1.0,0.8870611498140829,29.444670222570533,37.040992749999994,0.00025566408429230714,1916561.931123144,,Cell2
68,2039.49132002722,8.056439309083606,2052.32977968452,7.14380554422443,1.0,0.8867199602893819,29.401501128325506,37.1796545,0.00025554749998430196,1917436.293214351,,Cell2
69,2040.21529847465,8.059267200994146,2051.65147016195,7.14383750092084,1.0,0.8864127870136402,29.452425178571428,36.95803025000001,0.0002554288238640808,1918327.16330727,,Cell2
70,2039.33054493593,8.05565517532775,2052.91582651855,7.14253009192215,1.0,0.8866479431490252,29.605309316199378,37.27565629999998,0.0002553207832842531,1919138.9153919439,,Cell2
71,2039.84332731844,8.057756724274304,2054.29382890191,7.14272200332203,1.0,0.8864405128792612,29.46545331152648,37.00109254999999,0.0002552121452395094,1919955.8494771612,,Cell2
72,2039.18987065467,8.054301034329747,2054.72741962213,7.14258502896779,1.0,0.8868038329488852,29.42040980877743,37.15911144999999,0.0002551122779026814,1920707.443555559,,Cell2
73,2045.14327962779,8.077693403258396,2054.61876102838,7.14268385882609,1.0,0.8842479532517118,29.365644018691587,37.079706549999976,0.0002549950679702723,1921590.3076476492,,Cell2
74,2042.32389434325,8.067565069682052,2055.32387308838,7.1422485983218,1.0,0.8853041204665834,29.333948851562504,37.23930974999999,0.0002548830406203851,1922434.8937357483,,Cell2
75,2042.73731875922,8.068458237751374,2055.4523179796,7.14236060599028,1.0,0.8852200005909443,29.349562369734787,37.137779,0.0002547671610255895,1923309.303826948,,Cell2
76,2034.74903181957,8.034681338706728,2057.14397194933,7.14279638326696,1.0,0.8889956032054251,29.47750568188976,37.261038499999984,0.00025468226283682343,1923950.4378938281,,Cell2
